"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"Rhythmicity"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"SRX17979083"	"SRX17979084"	"SRX17979085"	"SRX17979086"	"SRX17979087"	"SRX17979088"	"SRX17979089"	"SRX17979090"	"SRX17979091"	"SRX17979092"	"SRX17979093"	"SRX17979094"	"SRX17979095"	"SRX17979096"	"SRX17979097"	"SRX17979098"	"SRX17979099"	"SRX17979100"	"SRX17979101"	"SRX17979102"	"SRX17979103"	"SRX17979104"	"SRX17979105"	"SRX17979106"	"SRX17979107"	"SRX17979108"	"SRX17979109"	"SRX17979110"	"SRX17979111"	"SRX17979112"
ENSMUSG00000005547	Cyp2a5	protein_coding	26835305	26843548	7	1	chromosome	cytochrome P450, family 2, subfamily a, polypeptide 5 [Source:MGI Symbol;Acc:MGI:88597]	ENSMUSG00000005547.14	ENSMUST00000005685	Cyp2a5	13087	DOWN	Rhythmic	-4.12316919496028	4.6824862168992	-35.7926701113942	5.87813347156319e-41	5.70556826750516e-38	83.1650326238678	DOWN	Rhythmic	Rhythmic	0.00083002917984295	6.27912279695749e-05	24	14	0.495835440599596	0.657656317178398	62.0884992762187	6.29357116650801	5.52649286678267	5.57438617312449	5.52300961997804	4.11179893890826	5.80460059862383	6.21659153148037	6.59684724197363	5.52332325781724	5.11545223350149	5.91635192026284	6.13813360943292	6.35506317586095	6.57175833494578	6.60770463034375	7.00191046546551	7.43543958347136	6.85585186937402	7.33506805741203	6.7421469168264	6.8250471862255	6.84007919135742	6.80919455664256	5.6873819358852	6.09359250943751	7.05581885594142	6.52371462746096	6.05021404061075	6.38175826129852	6.10026128639019
ENSMUSG00000033860	Fgg	protein_coding	83007724	83015049	3	1	chromosome	fibrinogen gamma chain [Source:MGI Symbol;Acc:MGI:95526]	ENSMUSG00000033860.13	ENSMUST00000194175	Fgg	99571	UP	Rhythmic	3.59947649777914	4.01630974013521	37.4570430800708	4.80479251335559e-42	5.93566595127173e-39	85.6207089327792	UP	Rhythmic	Rhythmic	0.0130691401527977	0.00262267607599376	24	4	0.093237530180886	0.468372886468952	1.77743984963719	3.35554383884662	2.93581140034194	2.96183349655943	2.94031620994584	2.89538743851937	3.65792165626553	3.41759539080638	4.67400873428555	3.71688059375328	2.69736137154176	2.81649972384872	3.25326083674499	2.83312060254455	2.91083868766292	3.0287715361877	3.00484170222424	2.77010148414803	3.05465630538352	3.05301245497632	2.7948772754593	2.20254504772738	2.05180714335785	1.96977986195497	2.45536952632121	2.84067852116137	3.35940348233646	3.12940319143521	2.85176011396389	3.06065355083384	2.89250971661991
ENSMUSG00000030762	Aqp8	protein_coding	123462291	123468004	7	1	chromosome	aquaporin 8 [Source:MGI Symbol;Acc:MGI:1195271]	ENSMUSG00000030762.11	ENSMUST00000098056	Aqp8	11833	UP	Rhythmic	3.59677295806698	1.41308437978369	28.4620137630442	1.51948022134779e-35	5.89949049368433e-33	70.8490142621536	UP	Rhythmic	Rhythmic	0.00193849808695983	0.000203707062195794	24	2	1.06291781651544	0.924175627523108	0.684688323209015	0.347013752296464	0.154653657244252	-0.331156670299333	0.326527674279672	-1.64672031013082	0.0282242535239123	-0.252058001218037	-0.163010994354957	0.686559793552154	-0.171040784570976	-1.23152740011746	-1.22741999245891	-1.75525079302217	-2.08862624929837	-0.657440554931754	-1.64348637436282	-1.44940858649256	-2.39327219607984	-0.942783009501455	-2.19398013043861	-1.79945607510648	-1.68438852788926	-2.05105107765224	-0.546959261485214	-1.20205669937084	0.0614456773856826	-1.11608464535718	0.697513775331986	-0.327665451051741	-1.00094707777799
ENSMUSG00000026077	Npas2	protein_coding	39193731	39363236	1	1	chromosome	neuronal PAS domain protein 2 [Source:MGI Symbol;Acc:MGI:109232]	ENSMUSG00000026077.15	ENSMUST00000056815	Npas2	18143	UP	Rhythmic	3.46856686989678	3.78627362828459	33.7845194590267	1.39573812046623e-39	1.1156873717068e-36	80.0489360380789	UP	Rhythmic	Rhythmic	3.18187244683345e-07	7.96112025846914e-10	24	0	2.25195849346161	2.27826929365896	16.0561942020671	4.031519628103	3.49610003969987	3.81051135367009	3.72631110137501	2.64043010033663	1.64432855057517	0.832160039303858	0.761818879076716	2.73780542678602	2.20137057373442	-0.0759780217031584	-0.539002868190551	0.288408431254538	-0.560732321440417	-0.583134384873885	-0.935742057331754	-0.258210288521936	0.0476127872665797	-1.04320797682803	-0.779586068951981	1.11919456319421	1.35831399412185	1.51205645834295	1.81860673537416	2.68919382325764	3.39789710573977	2.85418256490621	4.07295081291424	3.63907581365181	3.06854755955715
ENSMUSG00000025185	Loxl4	protein_coding	42593982	42612813	19	-1	chromosome	lysyl oxidase-like 4 [Source:MGI Symbol;Acc:MGI:1914823]	ENSMUSG00000025185.14	ENSMUST00000164786	Loxl4	67573	UP	Rhythmic	3.43612980314055	3.2213470914087	42.8601848571443	2.72953001961592e-45	5.29879763379439e-42	92.9002861705102	UP	Rhythmic	Rhythmic	0.0012782608385306	0.00011447813970798	24	22	0.424826996122046	0.441699633908338	1.02166302693416	2.45500041362304	2.50206508913437	2.11382365926151	1.92705166583275	1.66967855810519	1.32625556625473	1.05426403213149	1.43279762501763	1.46490913421434	2.15316093534956	0.998324542923693	1.00671699962863	1.18073090996392	1.44600608911255	0.682029128511885	1.77045889655086	1.48252664129889	1.8832024287032	1.27846008073376	1.82666721027253	1.60410067767238	1.16387856647646	1.2412762814807	1.6292634155674	1.58833279737033	1.96833977841521	1.94583407101777	2.47655043305416	2.22847287113243	2.14327470111034
ENSMUSG00000028989	Angptl7	protein_coding	148495183	148500460	4	-1	chromosome	angiopoietin-like 7 [Source:MGI Symbol;Acc:MGI:3605801]	ENSMUSG00000028989.3	ENSMUST00000030840	Angptl7	654812	DOWN	Rhythmic	-3.36353744754471	2.44658060429982	-27.4197148817708	1.12016585364949e-34	3.83676970218499e-32	68.8628073665852	DOWN	Rhythmic	Rhythmic	4.10122709900549e-05	9.44649409072572e-07	24	14	0.637113768086971	0.825106906301101	13.5717360156228	1.67677180403877	2.78752056353937	3.01971052822228	1.80255712015776	2.2885516897704	3.18815131723516	2.35772604351966	2.74063060450993	2.33153219851528	3.21385406780657	3.3151287438987	3.5645157573976	3.13179492070541	3.43347294285574	3.57177628795408	3.76655913855408	4.15799808804472	4.7518946719793	4.23928832265911	3.72127789372078	4.15177117848833	3.79613254146625	4.44002358072569	3.00247457086817	3.77088238099621	3.27169335677294	3.69483943018634	3.15000079326831	2.89289084027583	4.28986071673975
ENSMUSG00000027870	Hao2	protein_coding	98874521	98893239	3	-1	chromosome	hydroxyacid oxidase 2 [Source:MGI Symbol;Acc:MGI:96012]	ENSMUSG00000027870.8	ENSMUST00000029464	Hao2	56185	UP	Rhythmic	3.14140147469091	8.26740843102936	55.8799164660427	9.45554544230001e-52	3.21228517538537e-48	107.103090855457	UP	Rhythmic	Rhythmic	0.000230834926983258	1.11264167469302e-05	24	4	0.372132460771105	0.370571039208428	30.2022935996904	7.87262065813308	7.19307831865314	6.83449322906695	7.50148834569265	7.49561367754434	7.01345724421265	7.46238385048261	7.50841786162305	7.44525249016324	7.19927293450965	6.95475282016554	7.39052460111799	7.25282599487302	6.90271596334606	6.97874969875088	7.21964137512714	6.82558946467087	6.72655122185125	6.78705644451237	6.91761816015926	6.67786508731126	6.50656041326557	6.4278916305954	6.64895051160926	6.36768866838717	6.55523559206815	6.86491520163205	7.35856513436996	7.05052001920332	6.67166650814573
ENSMUSG00000074768	Bhmt	protein_coding	93616675	93637961	13	-1	chromosome	betaine-homocysteine methyltransferase [Source:MGI Symbol;Acc:MGI:1339972]	ENSMUSG00000074768.6	ENSMUST00000099309	Bhmt	12116	UP	Rhythmic	3.12108148875409	2.54257550064274	28.5793921377921	1.21822011838147e-35	5.17324787146432e-33	71.0685467878707	UP	Rhythmic	Rhythmic	0.0205074942056902	0.00477336111359173	24	0	0.327371851935047	0.410351371627214	0.648811678455673	2.2665696272636	1.22831736889817	1.07773686451593	1.75056953083525	1.58387152374661	1.19293630576116	1.3821834731618	1.54490646304978	1.85050266746266	0.614339693951884	0.304295930958306	1.04357978925999	1.20618532744102	0.410367390478462	1.20453302963598	1.04225603735745	0.734352928812485	-0.0111227719766533	0.814120506622609	1.02904682796024	0.510380400250049	1.08759154135679	1.40599175606404	1.26521049129191	0.721002181917371	1.36131808690189	0.861208575281558	1.86431626387218	1.72782131891473	0.630447840058326
ENSMUSG00000031326	Cdx4	protein_coding	103321398	103330592	X	1	chromosome	caudal type homeobox 4 [Source:MGI Symbol;Acc:MGI:88362]	ENSMUSG00000031326.2	ENSMUST00000033689	Cdx4	12592	UP	Rhythmic	2.56752230518637	-0.855021619234245	14.7525858750535	3.44426482041849e-21	1.44904379704851e-19	37.7481014129794	UP	Rhythmic	Rhythmic	0.0130691401527977	0.00262267607599376	24	0	0.867688342488049	0.896148976110869	0.19434386541437	-1.22123085582342	-0.785315821086744	-0.698355638001089	-2.44809336233173	-2.91470036742485	-2.88860875523228	-2.91282856654691	-2.32475537800123	-0.76099724472517	-1.07506459305086	-1.95372968163035	-3.6151453854571	-1.67099163862394	-3.40305266185404	-3.60798483486567	-3.61730353358203	-2.47414942124718	-2.56770423202306	-3.22070508169719	-3.54382724421193	-2.73131185567266	-2.17378485634801	-2.51797044454301	-3.01777306831356	-2.48227682906105	-0.147511914915711	-2.1308342548495	-1.10902604990076	-1.31224979877277	-1.79067644645393
ENSMUSG00000078532	Nkain1	protein_coding	130531602	130574173	4	-1	chromosome	Na+/K+ transporting ATPase interacting 1 [Source:MGI Symbol;Acc:MGI:1914399]	ENSMUSG00000078532.9	ENSMUST00000105993	Nkain1	67149	DOWN	Rhythmic	-2.5234284444636	1.47457597598677	-25.7608065873081	3.09281955896261e-33	8.57720918096793e-31	65.5578507371505	DOWN	Rhythmic	Rhythmic	8.46894127783554e-05	2.64868646926198e-06	24	18	0.327908252663341	0.366044653752575	1.94617207139819	1.63518812495546	2.02112611897079	2.2568820519661	2.23297724159454	2.13131186565453	1.5172647606388	1.84066181154752	1.52418333333199	2.00553679960154	1.93490646953696	2.08018371953459	1.99552163958722	2.15693252132366	2.30233409714405	2.50270392053668	2.52910888409872	2.10730368624276	2.2290769299487	2.41677110341256	2.43477768298422	2.46703026843834	2.82917637553496	2.96489577510452	2.42114295335918	2.48977696936584	2.63413991985951	3.08827241048611	2.59398609862556	2.6091173583326	2.49383956314199
